"msisdn","iccid","imsi","jihuo_time","kaika_time","create_time","edit_time"
"1064832323105","898602B31616C0163105","460040323203105","2016/10/22","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323106","898602B31616C0163106","460040323203106","2016/10/29","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323107","898602B31616C0163107","460040323203107","2016/9/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323108","898602B31616C0163108","460040323203108","2016/10/22","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323109","898602B31616C0163109","460040323203109","2016/9/29","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323110","898602B31616C0163110","460040323203110","2016/10/1","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323111","898602B31616C0163111","460040323203111","2016/9/29","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323112","898602B31616C0163112","460040323203112","2016/10/21","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323113","898602B31616C0163113","460040323203113","2016/10/26","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323114","898602B31616C0163114","460040323203114","2016/10/11","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323115","898602B31616C0163115","460040323203115","2016/10/11","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323116","898602B31616C0163116","460040323203116","2016/10/14","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323117","898602B31616C0163117","460040323203117","2016/9/26","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323118","898602B31616C0163118","460040323203118","2016/9/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323119","898602B31616C0163119","460040323203119","2016/9/30","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323120","898602B31616C0163120","460040323203120","2016/9/29","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323121","898602B31616C0163121","460040323203121","2016/9/24","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323122","898602B31616C0163122","460040323203122","2016/9/24","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323123","898602B31616C0163123","460040323203123","2016/9/24","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323124","898602B31616C0163124","460040323203124","2016/10/4","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323125","898602B31616C0163125","460040323203125","2016/9/23","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323126","898602B31616C0163126","460040323203126","2016/9/24","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323127","898602B31616C0163127","460040323203127","2016/9/24","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323128","898602B31616C0163128","460040323203128","2016/9/24","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323129","898602B31616C0163129","460040323203129","2016/9/24","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323130","898602B31616C0163130","460040323203130","2016/9/24","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323131","898602B31616C0163131","460040323203131","2016/9/24","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323132","898602B31616C0163132","460040323203132","2016/9/24","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323133","898602B31616C0163133","460040323203133","2016/9/23","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323134","898602B31616C0163134","460040323203134","2016/9/23","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323135","898602B31616C0163135","460040323203135","2016/9/26","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323136","898602B31616C0163136","460040323203136","2016/9/24","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323137","898602B31616C0163137","460040323203137","2016/9/29","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323138","898602B31616C0163138","460040323203138","2016/11/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323139","898602B31616C0163139","460040323203139","2016/9/26","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323140","898602B31616C0163140","460040323203140","2016/9/24","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323141","898602B31616C0163141","460040323203141","2016/9/29","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323142","898602B31616C0163142","460040323203142","2016/9/30","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323143","898602B31616C0163143","460040323203143","2016/9/24","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323144","898602B31616C0163144","460040323203144","2016/9/30","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323145","898602B31616C0163145","460040323203145","2016/9/24","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323146","898602B31616C0163146","460040323203146","2016/9/21","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323147","898602B31616C0163147","460040323203147","2016/9/29","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323148","898602B31616C0163148","460040323203148","2016/9/23","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323149","898602B31616C0163149","460040323203149","2016/9/22","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323150","898602B31616C0163150","460040323203150","2016/9/22","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323151","898602B31616C0163151","460040323203151","2016/11/30","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323152","898602B31616C0163152","460040323203152","2017/1/15","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323153","898602B31616C0163153","460040323203153","2016/10/26","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323154","898602B31616C0163154","460040323203154","2016/9/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323155","898602B31616C0163155","460040323203155","2016/9/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323156","898602B31616C0163156","460040323203156","2016/9/26","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323157","898602B31616C0163157","460040323203157","2016/10/27","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323158","898602B31616C0163158","460040323203158","2016/10/21","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323159","898602B31616C0163159","460040323203159","2016/12/5","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323160","898602B31616C0163160","460040323203160","2016/10/15","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323161","898602B31616C0163161","460040323203161","2016/10/18","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323162","898602B31616C0163162","460040323203162","2016/11/10","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323163","898602B31616C0163163","460040323203163","2016/10/19","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323164","898602B31616C0163164","460040323203164","2016/10/18","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323165","898602B31616C0163165","460040323203165","2016/10/23","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323166","898602B31616C0163166","460040323203166","2016/10/11","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323167","898602B31616C0163167","460040323203167","2016/10/19","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323168","898602B31616C0163168","460040323203168","2016/10/15","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323169","898602B31616C0163169","460040323203169","2016/11/14","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323170","898602B31616C0163170","460040323203170","2016/9/14","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323171","898602B31616C0163171","460040323203171","2016/9/19","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323172","898602B31616C0163172","460040323203172","2016/9/22","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323173","898602B31616C0163173","460040323203173","2016/9/18","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323174","898602B31616C0163174","460040323203174","2016/9/17","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323175","898602B31616C0163175","460040323203175","2016/10/12","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323176","898602B31616C0163176","460040323203176","2016/9/22","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323177","898602B31616C0163177","460040323203177","2016/10/5","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323178","898602B31616C0163178","460040323203178","2016/11/18","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323179","898602B31616C0163179","460040323203179","2016/12/5","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323180","898602B31616C0163180","460040323203180","2016/12/5","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323181","898602B31616C0163181","460040323203181","2017/3/7","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323182","898602B31616C0163182","460040323203182","2016/9/24","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323183","898602B31616C0163183","460040323203183","2016/9/24","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323184","898602B31616C0163184","460040323203184","2016/9/24","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323185","898602B31616C0163185","460040323203185","2016/9/24","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323186","898602B31616C0163186","460040323203186","2016/9/23","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323187","898602B31616C0163187","460040323203187","2016/10/27","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323188","898602B31616C0163188","460040323203188","2016/10/29","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323189","898602B31616C0163189","460040323203189","2016/11/12","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323190","898602B31616C0163190","460040323203190","2016/12/7","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323191","898602B31616C0163191","460040323203191","2016/12/11","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323192","898602B31616C0163192","460040323203192","2016/11/20","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323193","898602B31616C0163193","460040323203193","2016/10/15","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323194","898602B31616C0163194","460040323203194","2016/9/28","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323195","898602B31616C0163195","460040323203195","2017/3/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323196","898602B31616C0163196","460040323203196","2016/9/26","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323197","898602B31616C0163197","460040323203197","2016/9/18","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323198","898602B31616C0163198","460040323203198","2017/3/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323199","898602B31616C0163199","460040323203199","2016/9/17","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323200","898602B31616C0163200","460040323203200","2016/10/14","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323201","898602B31616C0163201","460040323203201","2016/9/22","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323202","898602B31616C0163202","460040323203202","2016/9/23","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323203","898602B31616C0163203","460040323203203","2016/9/29","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323204","898602B31616C0163204","460040323203204","2016/11/11","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323205","898602B31616C0163205","460040323203205","2016/10/11","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323206","898602B31616C0163206","460040323203206","2016/10/3","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323207","898602B31616C0163207","460040323203207","2016/9/21","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323208","898602B31616C0163208","460040323203208","2016/9/19","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323209","898602B31616C0163209","460040323203209","2016/9/20","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323210","898602B31616C0163210","460040323203210","2016/10/3","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323211","898602B31616C0163211","460040323203211","2016/9/21","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323212","898602B31616C0163212","460040323203212","2016/9/22","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323213","898602B31616C0163213","460040323203213","2016/10/14","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323214","898602B31616C0163214","460040323203214","2017/3/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323215","898602B31616C0163215","460040323203215","2016/9/23","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323216","898602B31616C0163216","460040323203216","2016/9/24","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323217","898602B31616C0163217","460040323203217","2016/11/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323218","898602B31616C0163218","460040323203218","2016/9/23","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323219","898602B31616C0163219","460040323203219","2017/3/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323220","898602B31616C0163220","460040323203220","2016/9/29","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323221","898602B31616C0163221","460040323203221","2016/9/29","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323222","898602B31616C0163222","460040323203222","2016/11/15","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323223","898602B31616C0163223","460040323203223","2016/9/16","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323224","898602B31616C0163224","460040323203224","2016/9/21","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323225","898602B31616C0163225","460040323203225","2016/9/15","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323226","898602B31616C0163226","460040323203226","2016/9/18","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323227","898602B31616C0163227","460040323203227","2016/9/18","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323228","898602B31616C0163228","460040323203228","2016/9/18","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323229","898602B31616C0163229","460040323203229","2016/9/18","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323230","898602B31616C0163230","460040323203230","2016/9/18","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323231","898602B31616C0163231","460040323203231","2016/9/18","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323232","898602B31616C0163232","460040323203232","2016/9/19","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323233","898602B31616C0163233","460040323203233","2016/9/18","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323234","898602B31616C0163234","460040323203234","2016/9/19","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323235","898602B31616C0163235","460040323203235","2016/9/19","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323236","898602B31616C0163236","460040323203236","2016/9/18","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323237","898602B31616C0163237","460040323203237","2016/9/19","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323238","898602B31616C0163238","460040323203238","2016/9/19","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323239","898602B31616C0163239","460040323203239","2016/9/19","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323240","898602B31616C0163240","460040323203240","2016/9/19","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323241","898602B31616C0163241","460040323203241","2016/9/19","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323242","898602B31616C0163242","460040323203242","2016/9/19","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323243","898602B31616C0163243","460040323203243","2016/9/19","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323244","898602B31616C0163244","460040323203244","2016/9/19","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323245","898602B31616C0163245","460040323203245","2016/9/19","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323246","898602B31616C0163246","460040323203246","2016/9/19","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323247","898602B31616C0163247","460040323203247","2016/9/18","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323248","898602B31616C0163248","460040323203248","2017/2/8","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323249","898602B31616C0163249","460040323203249","2016/9/17","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323250","898602B31616C0163250","460040323203250","2016/9/19","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323251","898602B31616C0163251","460040323203251","2016/9/23","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323252","898602B31616C0163252","460040323203252","2016/9/23","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323253","898602B31616C0163253","460040323203253","2016/9/26","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
